,zipcode16,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate,icu_beds
403,2115,22006,Boston,MA,227,Boston,MA,2.9655172413793105
404,2116,22006,Boston,MA,227,Boston,MA,2.9655172413793105
405,2117,22006,Boston,MA,227,Boston,MA,2.9655172413793105
406,2118,22006,Boston,MA,227,Boston,MA,2.9655172413793105
407,2119,22006,Boston,MA,227,Boston,MA,2.9655172413793105
408,2120,22006,Boston,MA,227,Boston,MA,2.9655172413793105
409,2121,22006,Boston,MA,227,Boston,MA,2.9655172413793105
410,2122,22006,Boston,MA,227,Boston,MA,2.9655172413793105
411,2123,22006,Boston,MA,227,Boston,MA,2.9655172413793105
412,2124,22006,Boston,MA,227,Boston,MA,2.9655172413793105
413,2125,22006,Boston,MA,227,Boston,MA,2.9655172413793105
414,2126,22006,Boston,MA,227,Boston,MA,2.9655172413793105
415,2127,22006,Boston,MA,227,Boston,MA,2.9655172413793105
416,2128,22006,Boston,MA,227,Boston,MA,2.9655172413793105
417,2129,22006,Boston,MA,227,Boston,MA,2.9655172413793105
418,2130,22006,Boston,MA,227,Boston,MA,2.9655172413793105
419,2131,22006,Boston,MA,227,Boston,MA,2.9655172413793105
420,2132,22006,Boston,MA,227,Boston,MA,2.9655172413793105
421,2133,22006,Boston,MA,227,Boston,MA,2.9655172413793105
422,2134,22006,Boston,MA,227,Boston,MA,2.9655172413793105
423,2135,22006,Boston,MA,227,Boston,MA,2.9655172413793105
424,2136,22006,Boston,MA,227,Boston,MA,2.9655172413793105
425,2137,22006,Boston,MA,227,Boston,MA,2.9655172413793105
426,2138,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
427,2139,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
428,2140,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
429,2141,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
430,2142,22006,Boston,MA,227,Boston,MA,2.9655172413793105
431,2143,22055,Somerville,MA,227,Boston,MA,2.9655172413793105
432,2144,22055,Somerville,MA,227,Boston,MA,2.9655172413793105
433,2145,22055,Somerville,MA,227,Boston,MA,2.9655172413793105
434,2148,22030,Malden,MA,227,Boston,MA,2.9655172413793105
435,2149,22013,Everett,MA,227,Boston,MA,2.9655172413793105
436,2150,22006,Boston,MA,227,Boston,MA,2.9655172413793105
437,2151,22006,Boston,MA,227,Boston,MA,2.9655172413793105
438,2152,22068,Winthrop,MA,227,Boston,MA,2.9655172413793105
439,2155,22032,Medford,MA,227,Boston,MA,2.9655172413793105
440,2163,22006,Boston,MA,227,Boston,MA,2.9655172413793105
441,2169,22053,Quincy,MA,227,Boston,MA,2.9655172413793105
442,2170,22053,Quincy,MA,227,Boston,MA,2.9655172413793105
443,2171,22006,Boston,MA,227,Boston,MA,2.9655172413793105
444,2176,22033,Melrose,MA,227,Boston,MA,2.9655172413793105
445,2180,22059,Stoneham,MA,227,Boston,MA,2.9655172413793105
446,2184,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
447,2185,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
448,2186,22037,Milton,MA,227,Boston,MA,2.9655172413793105
449,2188,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
450,2189,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
451,2190,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
452,2191,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
453,2196,22006,Boston,MA,227,Boston,MA,2.9655172413793105
454,2199,22006,Boston,MA,227,Boston,MA,2.9655172413793105
455,2201,22006,Boston,MA,227,Boston,MA,2.9655172413793105
456,2203,22006,Boston,MA,227,Boston,MA,2.9655172413793105
457,2205,22006,Boston,MA,227,Boston,MA,2.9655172413793105
458,2210,22006,Boston,MA,227,Boston,MA,2.9655172413793105
459,2215,22006,Boston,MA,227,Boston,MA,2.9655172413793105
460,2217,22006,Boston,MA,227,Boston,MA,2.9655172413793105
461,2222,22006,Boston,MA,227,Boston,MA,2.9655172413793105
462,2238,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
463,2269,22053,Quincy,MA,227,Boston,MA,2.9655172413793105
464,2301,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
465,2302,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
466,2303,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
467,2304,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
468,2305,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
469,2322,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
470,2324,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
471,2325,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
472,2327,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
473,2330,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
474,2331,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
475,2332,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
476,2333,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
477,2334,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
478,2337,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
479,2338,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
480,2339,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
481,2341,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
482,2343,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
483,2344,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
484,2345,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
485,2346,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
486,2347,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
487,2348,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
488,2349,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
489,2350,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
490,2351,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
491,2355,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
492,2356,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
493,2357,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
494,2358,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
495,2359,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
496,2360,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
497,2361,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
498,2362,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
499,2364,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
500,2366,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
501,2367,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
502,2368,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
503,2370,22056,South Weymouth,MA,227,Boston,MA,2.9655172413793105
504,2375,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
505,2379,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
506,2381,22052,Plymouth,MA,227,Boston,MA,2.9655172413793105
507,2382,22007,Brockton,MA,227,Boston,MA,2.9655172413793105
508,2420,22072,Arlington,MA,227,Boston,MA,2.9655172413793105
509,2421,22072,Arlington,MA,227,Boston,MA,2.9655172413793105
510,2445,22006,Boston,MA,227,Boston,MA,2.9655172413793105
511,2446,22006,Boston,MA,227,Boston,MA,2.9655172413793105
512,2447,22006,Boston,MA,227,Boston,MA,2.9655172413793105
513,2451,22062,Waltham,MA,227,Boston,MA,2.9655172413793105
514,2452,22062,Waltham,MA,227,Boston,MA,2.9655172413793105
515,2453,22062,Waltham,MA,227,Boston,MA,2.9655172413793105
516,2454,22062,Waltham,MA,227,Boston,MA,2.9655172413793105
517,2455,22062,Waltham,MA,227,Boston,MA,2.9655172413793105
518,2458,22043,Newton,MA,227,Boston,MA,2.9655172413793105
519,2459,22006,Boston,MA,227,Boston,MA,2.9655172413793105
520,2460,22043,Newton,MA,227,Boston,MA,2.9655172413793105
521,2461,22043,Newton,MA,227,Boston,MA,2.9655172413793105
522,2462,22043,Newton,MA,227,Boston,MA,2.9655172413793105
523,2464,22043,Newton,MA,227,Boston,MA,2.9655172413793105
524,2465,22043,Newton,MA,227,Boston,MA,2.9655172413793105
525,2466,22043,Newton,MA,227,Boston,MA,2.9655172413793105
526,2467,22006,Boston,MA,227,Boston,MA,2.9655172413793105
527,2468,22043,Newton,MA,227,Boston,MA,2.9655172413793105
528,2471,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
529,2472,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
530,2474,22072,Arlington,MA,227,Boston,MA,2.9655172413793105
531,2476,22072,Arlington,MA,227,Boston,MA,2.9655172413793105
532,2477,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
533,2478,22009,Cambridge,MA,227,Boston,MA,2.9655172413793105
534,2481,22043,Newton,MA,227,Boston,MA,2.9655172413793105
535,2482,22043,Newton,MA,227,Boston,MA,2.9655172413793105
536,2492,22040,Needham,MA,227,Boston,MA,2.9655172413793105
537,2493,22062,Waltham,MA,227,Boston,MA,2.9655172413793105
538,2494,22040,Needham,MA,227,Boston,MA,2.9655172413793105
539,2532,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
540,2534,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
541,2535,22048,Oak Bluffs,MA,227,Boston,MA,2.9655172413793105
542,2536,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
543,2537,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
544,2538,22064,Wareham,MA,227,Boston,MA,2.9655172413793105
545,2539,22048,Oak Bluffs,MA,227,Boston,MA,2.9655172413793105
546,2540,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
547,2541,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
548,2542,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
549,2543,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
550,2552,22048,Oak Bluffs,MA,227,Boston,MA,2.9655172413793105
551,2553,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
552,2554,22038,Nantucket,MA,227,Boston,MA,2.9655172413793105
553,2556,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
554,2557,22048,Oak Bluffs,MA,227,Boston,MA,2.9655172413793105
555,2558,22064,Wareham,MA,227,Boston,MA,2.9655172413793105
556,2559,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
557,2561,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
558,2562,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
559,2563,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
560,2564,22038,Nantucket,MA,227,Boston,MA,2.9655172413793105
561,2568,22048,Oak Bluffs,MA,227,Boston,MA,2.9655172413793105
562,2571,22064,Wareham,MA,227,Boston,MA,2.9655172413793105
563,2574,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
564,2575,22048,Oak Bluffs,MA,227,Boston,MA,2.9655172413793105
565,2576,22064,Wareham,MA,227,Boston,MA,2.9655172413793105
566,2584,22038,Nantucket,MA,227,Boston,MA,2.9655172413793105
567,2601,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
568,2630,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
569,2631,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
570,2632,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
571,2633,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
572,2634,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
573,2635,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
574,2637,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
575,2638,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
576,2639,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
577,2641,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
578,2642,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
579,2643,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
580,2644,22015,Falmouth,MA,227,Boston,MA,2.9655172413793105
581,2645,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
582,2646,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
583,2647,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
584,2648,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
585,2649,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
586,2650,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
587,2651,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
588,2652,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
589,2653,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
590,2655,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
591,2657,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
592,2659,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
593,2660,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
594,2661,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
595,2662,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
596,2663,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
597,2664,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
598,2666,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
599,2667,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
600,2668,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
601,2669,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
602,2670,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
603,2671,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
604,2672,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
605,2673,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
606,2675,22024,Hyannis,MA,227,Boston,MA,2.9655172413793105
607,2702,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
608,2703,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
609,2712,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
610,2713,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
611,2715,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
612,2717,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
613,2718,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
614,2719,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
615,2720,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
616,2721,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
617,2722,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
618,2723,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
619,2724,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
620,2725,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
621,2726,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
622,2738,22064,Wareham,MA,227,Boston,MA,2.9655172413793105
623,2739,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
624,2740,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
625,2741,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
626,2742,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
627,2743,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
628,2744,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
629,2745,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
630,2746,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
631,2747,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
632,2748,22041,New Bedford,MA,227,Boston,MA,2.9655172413793105
633,2760,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
634,2761,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
635,2762,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
636,2763,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
637,2764,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
638,2766,22003,Attleboro,MA,364,Providence,RI,2.825242718446602
639,2767,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
640,2768,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
641,2769,41005,Providence,RI,364,Providence,RI,2.825242718446602
642,2770,22064,Wareham,MA,227,Boston,MA,2.9655172413793105
643,2771,41005,Providence,RI,364,Providence,RI,2.825242718446602
644,2777,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
645,2779,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
646,2780,22061,Taunton,MA,227,Boston,MA,2.9655172413793105
647,2790,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
648,2791,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
649,2801,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
650,2802,41005,Providence,RI,364,Providence,RI,2.825242718446602
651,2804,41008,Westerly,RI,364,Providence,RI,2.825242718446602
652,2806,41005,Providence,RI,364,Providence,RI,2.825242718446602
653,2807,41008,Westerly,RI,364,Providence,RI,2.825242718446602
654,2808,41008,Westerly,RI,364,Providence,RI,2.825242718446602
655,2809,41005,Providence,RI,364,Providence,RI,2.825242718446602
656,2812,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
657,2813,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
658,2814,41005,Providence,RI,364,Providence,RI,2.825242718446602
659,2815,41005,Providence,RI,364,Providence,RI,2.825242718446602
660,2816,41007,Warwick,RI,364,Providence,RI,2.825242718446602
661,2817,41007,Warwick,RI,364,Providence,RI,2.825242718446602
662,2818,41007,Warwick,RI,364,Providence,RI,2.825242718446602
663,2822,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
664,2823,41005,Providence,RI,364,Providence,RI,2.825242718446602
665,2824,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
666,2825,41005,Providence,RI,364,Providence,RI,2.825242718446602
667,2826,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
668,2827,41007,Warwick,RI,364,Providence,RI,2.825242718446602
669,2828,41005,Providence,RI,364,Providence,RI,2.825242718446602
670,2829,41005,Providence,RI,364,Providence,RI,2.825242718446602
671,2830,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
672,2831,41007,Warwick,RI,364,Providence,RI,2.825242718446602
673,2832,41008,Westerly,RI,364,Providence,RI,2.825242718446602
674,2833,41008,Westerly,RI,364,Providence,RI,2.825242718446602
675,2835,41002,Newport,RI,364,Providence,RI,2.825242718446602
676,2836,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
677,2837,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
678,2838,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
679,2839,41005,Providence,RI,364,Providence,RI,2.825242718446602
680,2840,41002,Newport,RI,364,Providence,RI,2.825242718446602
681,2841,41002,Newport,RI,364,Providence,RI,2.825242718446602
682,2842,41002,Newport,RI,364,Providence,RI,2.825242718446602
683,2852,41007,Warwick,RI,364,Providence,RI,2.825242718446602
684,2857,41005,Providence,RI,364,Providence,RI,2.825242718446602
685,2858,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
686,2859,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
687,2860,41004,Pawtucket,RI,364,Providence,RI,2.825242718446602
688,2861,41004,Pawtucket,RI,364,Providence,RI,2.825242718446602
689,2862,41004,Pawtucket,RI,364,Providence,RI,2.825242718446602
690,2863,41004,Pawtucket,RI,364,Providence,RI,2.825242718446602
691,2864,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
692,2865,41005,Providence,RI,364,Providence,RI,2.825242718446602
693,2871,41002,Newport,RI,364,Providence,RI,2.825242718446602
694,2872,41002,Newport,RI,364,Providence,RI,2.825242718446602
695,2873,41008,Westerly,RI,364,Providence,RI,2.825242718446602
696,2874,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
697,2875,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
698,2876,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
699,2877,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
700,2878,22014,Fall River,MA,227,Boston,MA,2.9655172413793105
701,2879,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
702,2880,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
703,2881,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
704,2882,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
705,2883,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
706,2885,41005,Providence,RI,364,Providence,RI,2.825242718446602
707,2886,41007,Warwick,RI,364,Providence,RI,2.825242718446602
708,2887,41007,Warwick,RI,364,Providence,RI,2.825242718446602
709,2888,41007,Warwick,RI,364,Providence,RI,2.825242718446602
710,2889,41007,Warwick,RI,364,Providence,RI,2.825242718446602
711,2891,41008,Westerly,RI,364,Providence,RI,2.825242718446602
712,2892,41006,Wakefield,RI,364,Providence,RI,2.825242718446602
713,2893,41007,Warwick,RI,364,Providence,RI,2.825242718446602
714,2894,41008,Westerly,RI,364,Providence,RI,2.825242718446602
715,2895,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
716,2896,41009,Woonsocket,RI,364,Providence,RI,2.825242718446602
717,2898,41008,Westerly,RI,364,Providence,RI,2.825242718446602
718,2901,41005,Providence,RI,364,Providence,RI,2.825242718446602
719,2902,41005,Providence,RI,364,Providence,RI,2.825242718446602
720,2903,41005,Providence,RI,364,Providence,RI,2.825242718446602
721,2904,41005,Providence,RI,364,Providence,RI,2.825242718446602
722,2905,41005,Providence,RI,364,Providence,RI,2.825242718446602
723,2906,41005,Providence,RI,364,Providence,RI,2.825242718446602
724,2907,41005,Providence,RI,364,Providence,RI,2.825242718446602
725,2908,41005,Providence,RI,364,Providence,RI,2.825242718446602
726,2909,41005,Providence,RI,364,Providence,RI,2.825242718446602
